agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
ToG,WebQTest-1817_e8393a7bc14f9c91e0813aacbc6d7c05,1,6,5,1,0.8217028000030578,0.9413352814127811,0.6211821196007551,0.9411764705882353,0.6,0.8333333333333334,5,1852,5671
ToG,WebQTrn-493_c8b99bb380a7f157039bdf6c7b8df764,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,471,791
ToG,WebQTrn-2664_9f8fc8341d7c53fe16d94a6a23638ec4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1952,4117
ToG,WebQTest-1560_260b848263a65518db6f4418d93a311e,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,844,1412
ToG,WebQTest-1923_2d077323191d349225d8f3719925c777,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,112,150
ToG,WebQTest-1260_018dc0c070e53555fa37f63d4b83ca87,0,12,7,1,0.5734395841141268,0.7601645116745177,0.2340789754027126,0.9152542372881356,0.45454545454545453,0.5833333333333334,4,298,429
ToG,WebQTrn-3035_94f91513faa8a29c82e1f1184277f81a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1235,2309
ToG,WebQTest-1000_a1edafe051cb7bc171f2beb523d3a90c,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1953,3349
ToG,WebQTrn-124_792933caa19fa7b1c474993687851b6a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,130,178
ToG,WebQTrn-710_a188aff4a054e1ec66fafba1b8021f67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,618,902
ToG,WebQTrn-3216_823204b81227d73ef5fadc741254c75b,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,251,294
ToG,WebQTrn-60_eae3033643523fd3a54b6c147fdfa728,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1168,2547
ToG,WebQTest-212_8fc460cf564c16a47877b92a7c156528,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1990,4002
ToG,WebQTest-576_7280a830b2275c6024614d5ba2adae18,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1496,3934
ToG,WebQTrn-21_a42ef572567ccaf4d1a2e609d11a4226,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,194,302
ToG,WebQTest-1686_73c4a5625dc9db03b2331d9937b0fe71,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1940,5521
ToG,WebQTest-534_c5498ca807d2e1ec30d4c8fdd41f0bf7,1,4,2,1,0.7097326963606337,0.7536231884057971,0.4908421773365286,1.0,0.3333333333333333,0.5,2,138,152
ToG,WebQTrn-3376_405c8b5bd83551a50c45836241923cca,1,6,4,1,0.7331578271044936,0.8736228978778651,0.44080180417285103,1.0,0.4,0.6666666666666666,3,1124,2964
ToG,WebQTrn-1532_cbf60f0a8068d6c5464651a537e93b13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1759,3363
ToG,WebQTrn-3376_13cf1a3ce233a65b8b835b6e2f5c86fe,1,6,4,1,0.7494326824209632,0.8726694657158249,0.47819470865569236,1.0,0.4,0.6666666666666666,3,1069,2316
ToG,WebQTrn-3048_ae9a833cf2cca30c1c9725fc6a167794,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1984,2485
ToG,WebQTrn-484_593bfb1e8da51c4ccd9f768e8f3acd97,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1182,2463
ToG,WebQTrn-1817_bab9c2907e69f117b3ef460ecbfd511a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,436,801
ToG,WebQTest-212_d7d303efc1f901f14e6aae2bb469743c,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1965,3532
ToG,WebQTrn-750_0c4812773890324eea74aa09e14de1cf,0,12,6,1,0.510066427268868,0.7244041377924787,0.2014012913727278,0.7511305396442567,0.45454545454545453,0.5,3,1259,2338
ToG,WebQTest-212_0415f406246ee6468d7eb40867780498,1,6,4,1,0.7942111745404551,0.9474745866178306,0.5177091900027172,1.0,0.6,0.6666666666666666,4,1983,4224
