agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
PoG,WebQTest-1091_31c94b951f3d708ac503327d7979da93,0,4,3,1,0.5286613728503264,0.7018799848908522,0.25269496378642414,0.7467532467532467,0.6666666666666666,0.75,2,1979,4047
PoG,WebQTrn-2026_84e5ab7013a2c0dd11f7f61db45df94c,1,4,3,1,0.6524892334312162,0.7457325160171978,0.49524443857577827,0.7467532467532467,0.6666666666666666,0.75,2,1694,2164
PoG,WebQTrn-1812_25c9be422f1472e5cdf7358613ad93cf,1,16,9,1,0.5608275836871152,0.7409195532076309,0.2478437765836077,0.8488585673051694,0.5333333333333333,0.5625,4,1840,4599
PoG,WebQTest-1560_61856c62660c382e9579ce72ec422a70,1,11,4,1,0.5954036625504046,0.8544108981675573,0.24497719008264462,0.8365191146881288,0.3,0.36363636363636365,3,625,953
PoG,WebQTrn-2834_31c94b951f3d708ac503327d7979da93,0,6,4,1,0.527748139551223,0.8632052731576214,0.1693616304530908,0.7109181141439205,0.6,0.6666666666666666,3,1979,4047
PoG,WebQTest-1376_b1915c7cd7f743656108611e5095c2e0,0,4,3,1,0.7949159354690681,0.8752627890679747,0.6672725669052001,0.8571428571428571,0.6666666666666666,0.75,3,1427,2554
PoG,WebQTrn-1077_3c58a650bf56f8c8d0f6931d08bd2598,0,6,4,1,0.5741808005681017,0.598328480794391,0.41333333333333333,0.797962648556876,0.6,0.6666666666666666,2,60,71
PoG,WebQTest-397_ef7c0ef1f2f2ee145c3e9fa70b47ab7d,1,5,3,1,0.2777185491619277,8.917159587432752e-05,0.4584840828701364,1.0,0.5,0.6,1,1979,2850
PoG,WebQTrn-2057_8a53ef8199d789102fab4d503857c0db,1,4,2,1,0.7526686737728172,0.8573348694316436,0.49882045343463965,1.0,0.3333333333333333,0.5,2,1488,1564
PoG,WebQTest-1817_e8393a7bc14f9c91e0813aacbc6d7c05,1,8,6,1,0.7490382143159307,0.8841280384535662,0.5840945748586509,0.7875946628200505,0.5714285714285714,0.75,4,1852,5671
PoG,WebQTrn-493_c8b99bb380a7f157039bdf6c7b8df764,1,2,2,1,0.3494844204433126,0.000849256900212314,0.7404458598726115,1.0,1.0,1.0,1,471,791
PoG,WebQTrn-2664_9f8fc8341d7c53fe16d94a6a23638ec4,1,10,6,1,0.5534043259789884,0.9467950818790432,0.1302371194379391,0.8345815695213286,0.4444444444444444,0.6,5,1952,4117
PoG,WebQTest-1560_260b848263a65518db6f4418d93a311e,1,2,2,1,0.9369010835574898,0.944576092680358,0.8845633039945836,1.0,1.0,1.0,2,844,1412
PoG,WebQTest-1923_2d077323191d349225d8f3719925c777,0,5,3,1,0.647487494920242,0.7509831345470313,0.3532738095238095,1.0,0.5,0.6,2,112,150
PoG,WebQTest-1260_018dc0c070e53555fa37f63d4b83ca87,0,8,5,1,0.6432027272357402,0.8361297539149888,0.37629768824134774,0.7852639873916469,0.42857142857142855,0.625,4,298,429
