agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
ToG,WebQTest-174,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,486,692
ToG,WebQTest-175,0,6,4,1,0.7008703037820531,0.8759242144177449,0.46360555648910545,0.8064516129032258,0.6,0.6666666666666666,4,541,781
ToG,WebQTest-176,1,6,4,1,0.7079299633507131,0.8738505326577997,0.45075529664879843,0.8647642679900744,0.6,0.6666666666666666,3,554,984
ToG,WebQTest-177,1,6,4,1,0.728206089746087,0.964360744297719,0.45479921766686476,0.8064516129032259,0.6,0.6666666666666666,4,1904,3733
ToG,WebQTest-178,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1417,3236
ToG,WebQTest-179,1,6,4,1,0.5272304138750186,0.4728560282293354,0.4233411058127982,0.7979626485568762,0.6,0.6666666666666666,2,1908,4552
ToG,WebQTest-180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1958,3974
ToG,WebQTest-181,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1999,2980
ToG,WebQTest-182,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1647,3016
ToG,WebQTest-184,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1023,1427
ToG,WebQTest-185,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1996,4354
ToG,WebQTest-186,0,8,4,1,0.5836706289003946,0.9616156547917712,0.15599670963757767,0.8723404255319147,0.42857142857142855,0.5,4,1993,4484
ToG,WebQTest-187,1,12,7,1,0.6398403094892516,0.8743995501756603,0.3396263050674815,0.7877749729534799,0.5454545454545454,0.5833333333333334,5,1496,3100
ToG,WebQTest-188,0,6,4,1,0.6912207012765927,0.8650902137018309,0.5043679410866911,0.7109181141439206,0.6,0.6666666666666666,3,480,698
ToG,WebQTest-189,0,12,6,1,0.38637417002916385,0.517485112000138,0.08963813127969754,0.8394633705155261,0.45454545454545453,0.5,3,1992,3420
ToG,WebQTest-190,1,10,5,1,0.4101456046858498,0.3659868166180062,0.2359939555691768,0.8347490347490348,0.4444444444444444,0.5,2,1695,3843
ToG,WebQTest-191,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,382,686
ToG,WebQTest-193,1,14,6,1,0.5783200615743956,0.8753414992484861,0.19930010009837748,0.8462836480514262,0.38461538461538464,0.42857142857142855,4,682,1020
ToG,WebQTest-194,1,12,6,1,0.5803677968569569,0.7361276139477246,0.2800289494393187,0.8717214350316551,0.5454545454545454,0.5,3,1893,3808
ToG,WebQTest-195,1,6,4,1,0.640476965640826,0.8668020675593113,0.3117067704647323,0.8647642679900744,0.6,0.6666666666666666,3,1570,4684
ToG,WebQTest-196,1,7,5,1,0.6991034270384728,0.9287591021695066,0.4351218668661224,0.7727272727272727,0.6666666666666666,0.7142857142857143,5,1903,3866
ToG,WebQTest-197,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1976,4192
ToG,WebQTest-199,1,9,4,1,0.5518686763849591,0.9600805639476333,0.13773139182252978,0.7818181818181817,0.375,0.4444444444444444,4,1986,3849
ToG,WebQTest-200,1,18,8,1,0.5640694882714409,0.8605594380490359,0.19608284729873993,0.8099702987595365,0.4117647058823529,0.4444444444444444,5,1654,3064
ToG,WebQTest-201,1,6,4,1,0.6967514552463066,0.8716888003128068,0.4676928010261343,0.7878411910669976,0.6,0.6666666666666666,3,924,1695
ToG,WebQTest-202,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1989,4175
ToG,WebQTest-204,1,6,4,1,0.5541702772534781,0.8421454385683679,0.1713261090338365,0.8647642679900744,0.6,0.6666666666666666,3,1992,3420
ToG,WebQTest-205,1,15,6,1,0.46023245229186815,0.5443112001141558,0.2386813881550724,0.721153846153846,0.35714285714285715,0.4,3,1406,2685
ToG,WebQTest-206,1,6,4,1,0.5624806327080595,0.5442098676756391,0.49736078661766253,0.6926994906621393,0.6,0.6666666666666666,2,787,1348
ToG,WebQTest-207,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1695,2777
ToG,WebQTest-209,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1985,3405
ToG,WebQTest-210,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1278,4002
ToG,WebQTest-211,1,6,4,1,0.5591737254443,0.8356817736844342,0.18278046617507404,0.8647642679900744,0.6,0.6666666666666666,3,1989,4175
ToG,WebQTest-212,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1981,3945
ToG,WebQTest-213,1,14,6,1,0.32775685629877865,0.28880488827139544,0.1629526891662814,0.7482412812453225,0.38461538461538464,0.42857142857142855,2,927,2307
ToG,WebQTest-214,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,899,1807
ToG,WebQTest-215,1,6,4,1,0.5296903306468662,0.48824738168888726,0.36241772940631584,0.9032258064516129,0.6,0.6666666666666666,2,1407,3550
ToG,WebQTest-216,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1393,1549
ToG,WebQTest-217,1,6,3,1,0.5119117898095741,0.7048329709851714,0.17051661493298684,0.8846153846153846,0.4,0.5,2,1979,4071
ToG,WebQTest-218,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1996,3352
ToG,WebQTest-220,0,6,3,1,0.6065660517096585,0.9600601503759397,0.175682261208577,0.9230769230769231,0.4,0.5,3,1995,4154
ToG,WebQTest-221,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,728,1234
ToG,WebQTest-222,1,6,2,1,0.650233349502898,0.9545935291572517,0.2237486492079185,1.0,0.2,0.3333333333333333,2,1891,3454
ToG,WebQTest-224,1,13,7,1,0.6010566984043881,0.7828110020241598,0.3063697028265657,0.829153605015674,0.5,0.5384615384615384,4,1934,3937
ToG,WebQTest-225,1,6,3,1,0.6087809764661382,0.7459562424229738,0.3253371192162832,0.8846153846153846,0.4,0.5,2,899,2186
ToG,WebQTest-226,1,6,4,1,0.7475129374998831,0.889421795896616,0.5639796775130802,0.8064516129032259,0.6,0.6666666666666666,4,834,1227
ToG,WebQTest-227,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1656,2910
ToG,WebQTest-231,0,18,8,1,0.37755583027974454,0.3742470774808119,0.1418384708757089,0.905829596412556,0.4117647058823529,0.4444444444444444,2,1008,1728
ToG,WebQTest-232,1,12,5,1,0.5913107195954234,0.9140868417281127,0.22436513541978934,0.7796929706436843,0.36363636363636365,0.4166666666666667,4,1041,2780
ToG,WebQTest-233,1,11,6,1,0.536937713300627,0.6890954812080267,0.26242948596688603,0.7843984962406014,0.5,0.5454545454545454,3,1985,3473
ToG,WebQTest-234,1,12,6,1,0.6313840974650474,0.8896337678460583,0.29697049292685085,0.8214356730960428,0.45454545454545453,0.5,5,895,1707
ToG,WebQTest-235,1,6,4,1,0.6605096151901446,0.8650045577112009,0.353899842870431,0.8647642679900744,0.6,0.6666666666666666,3,1924,4576
ToG,WebQTest-237,1,16,8,1,0.46581046675416393,0.4673856301513234,0.26196298445774474,0.8456828467477149,0.4666666666666667,0.5,2,1466,3591
ToG,WebQTest-239,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,575,1740
ToG,WebQTest-240,0,12,7,1,0.598577443950149,0.8436632459903102,0.2581807880055788,0.8349066723878995,0.5454545454545454,0.5833333333333334,4,1912,4722
ToG,WebQTest-241,1,17,9,1,0.5632914853984594,0.8696705164704526,0.23341387879237446,0.6949404761904762,0.5,0.5294117647058824,5,1220,2649
ToG,WebQTest-243,0,8,4,1,0.6175446737344479,0.8421635413806519,0.2863668915172796,0.8572228443449048,0.42857142857142855,0.5,3,1546,3495
ToG,WebQTest-245,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,544,836
ToG,WebQTest-246,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1779,3604
ToG,WebQTest-247,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1290,2888
