agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
ToG,WebQTest-199,1,6,4,1,0.5751139898607592,0.8527344918677784,0.22790301340150285,0.7878411910669976,0.6,0.6666666666666666,3,1986,3849
ToG,WebQTest-200,1,6,4,1,0.6904782134675402,0.8650234120226792,0.41857902450142603,0.8647642679900744,0.6,0.6666666666666666,3,1654,3064
ToG,WebQTest-201,1,12,4,1,0.6068113948658272,0.8669068460080388,0.2179733846400513,0.9458962841976316,0.2727272727272727,0.3333333333333333,3,924,1695
ToG,WebQTest-202,1,6,3,1,0.6325646721193814,0.9722641193229429,0.21089953075247192,0.9230769230769231,0.4,0.5,3,1989,4175
ToG,WebQTest-204,1,12,5,1,0.5188551469456262,0.91155391136564,0.0897339357429719,0.872879073525451,0.36363636363636365,0.4166666666666667,4,1992,3420
ToG,WebQTest-205,1,12,7,1,0.5017631054875392,0.5908484525170346,0.273212027817291,0.7599781301257519,0.5454545454545454,0.5833333333333334,3,1406,2685
ToG,WebQTest-206,1,6,4,1,0.26447644400075726,0.0006353240152477764,0.45727445997458704,0.9032258064516129,0.6,0.6666666666666666,1,787,1348
ToG,WebQTest-207,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1695,2777
ToG,WebQTest-209,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1985,3405
ToG,WebQTest-210,1,6,4,1,0.7212877655575239,0.8726082732831917,0.4826313121294276,0.8647642679900744,0.6,0.6666666666666666,3,1278,4002
ToG,WebQTest-211,1,12,5,1,0.4387014276122696,0.6433961781921272,0.10177286805827111,0.8452299245024023,0.36363636363636365,0.4166666666666667,3,1989,4175
ToG,WebQTest-212,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1981,3945
ToG,WebQTest-213,0,6,4,1,0.5309044747876689,0.4883291631550092,0.36521035598705504,0.903225806451613,0.6,0.6666666666666666,2,927,2307
ToG,WebQTest-214,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,899,1807
ToG,WebQTest-215,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1407,3550
ToG,WebQTest-216,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1393,1549
ToG,WebQTest-217,1,6,4,1,0.43641237686181955,0.4847357514856096,0.17051661493298684,0.9032258064516128,0.6,0.6666666666666666,2,1979,4071
ToG,WebQTest-218,1,14,6,1,0.4565287225230181,0.7720828234619339,0.07163749768444451,0.850216628842583,0.5384615384615384,0.42857142857142855,3,1996,3352
ToG,WebQTest-220,0,6,4,1,0.5829631695415787,0.960080200501253,0.1765893901420217,0.8064516129032258,0.6,0.6666666666666666,4,1995,4154
ToG,WebQTest-221,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,728,1234
ToG,WebQTest-222,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1891,3454
ToG,WebQTest-224,0,12,6,1,0.5599022103265545,0.7978027511407155,0.23885337643508028,0.7739264166568083,0.45454545454545453,0.5,4,1934,3937
ToG,WebQTest-225,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,899,2186
ToG,WebQTest-226,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,834,1227
ToG,WebQTest-227,1,6,4,1,0.7167971326640153,0.8725368301315279,0.47223697114379837,0.8647642679900744,0.6,0.6666666666666666,3,1656,2910
ToG,WebQTest-231,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1008,1728
ToG,WebQTest-232,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1041,2780
ToG,WebQTest-233,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1985,3473
ToG,WebQTest-234,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,895,1707
ToG,WebQTest-235,0,12,5,1,0.4403481200117579,0.5396174790737562,0.1453229660647243,0.8936170212765958,0.36363636363636365,0.4166666666666667,2,1924,4576
ToG,WebQTest-237,1,6,4,1,0.708822718635914,0.8701367361923038,0.45585593132444574,0.8647642679900744,0.6,0.6666666666666666,3,1466,3591
ToG,WebQTest-239,1,6,4,1,0.7095750733742743,0.8581366459627329,0.49929770761906406,0.8064516129032259,0.6,0.6666666666666666,4,575,1740
ToG,WebQTest-240,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1912,4722
ToG,WebQTest-241,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1220,2649
ToG,WebQTest-243,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546,3495
ToG,WebQTest-245,0,10,3,1,0.5293227973576655,0.6502928859766334,0.20248818277310923,0.9800000000000001,0.2222222222222222,0.3,2,544,836
ToG,WebQTest-246,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1779,3604
ToG,WebQTest-247,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1290,2888
